"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"IGLV1-51"	0.838005877700712	0.312055746626741	-1.01344935475837	-6.035421375067	-0.0193748174912596	"IGLV1-51"	"IGLV1-51"
"S100A1"	0.838451232107056	0.312565722990448	1.01237913287514	-6.0364829869409	0.0266576365826734	"S100A1"	"S100A1"
"PCK2"	0.838451232107056	0.312589233010895	-1.01232982337015	-6.03653187299502	-0.0142532756821843	"PCK2"	"PCK2"
"VLDLR"	0.838451232107056	0.312629793047574	1.01224475924494	-6.03661620108318	0.020256081076641	"VLDLR"	"VLDLR"
"LLGL1"	0.838451232107056	0.312754666845231	-1.01198291491099	-6.03687573572713	-0.0151310220940263	"LLGL1"	"LLGL1"
"FAM158A"	0.838451232107056	0.312781145843513	1.01192740076312	-6.03693075165489	0.0193330385179543	"FAM158A"	"FAM158A"
"DOT1L"	0.838451232107056	0.312822072246237	1.01184160325937	-6.03701577328025	0.0131569371222084	"DOT1L"	"DOT1L"
"ELF3"	0.838451232107056	0.312907544893651	1.01166244368295	-6.03719328968732	0.0194481844689234	"ELF3"	"ELF3"
"CENPJ"	0.838451232107056	0.312943580759041	-1.01158691848313	-6.03726811288279	-0.0133442521969321	"CENPJ"	"CENPJ"
"MDFIC"	0.838451232107056	0.313020879608181	1.01142493236815	-6.0374285746964	0.00620612557314959	"MDFIC"	"MDFIC"
"SC4MOL"	0.838451232107056	0.313102999182075	1.01125287309201	-6.03759898702731	0.0349445655539111	"SC4MOL"	"SC4MOL"
"CTSD"	0.838451232107056	0.313136145378623	1.01118343271356	-6.03766775459769	0.0248053700830412	"CTSD"	"CTSD"
"RXRB"	0.838451232107056	0.313339802626778	-1.01075688328632	-6.03809006865355	-0.0121603096671419	"RXRB"	"RXRB"
"CAP1"	0.838451232107056	0.313354200752643	1.010726734126	-6.03811991177834	0.0263748686939442	"CAP1"	"CAP1"
"OR2C1"	0.838451232107056	0.313367088648242	1.01069974811294	-6.0381466231168	0.0165644191644319	"OR2C1"	"OR2C1"
"POLB"	0.838451232107056	0.313371218388539	1.0106911009899	-6.03815518207658	0.0205047112503178	"POLB"	"POLB"
"ABAT"	0.838451232107056	0.313376449227018	1.01068014842322	-6.0381660228704	0.0159683243046209	"ABAT"	"ABAT"
"CORO1A"	0.838451232107056	0.313421896364061	-1.01058499424956	-6.03826020108594	-0.0247292041253839	"CORO1A"	"CORO1A"
"CHD1"	0.838474483407501	0.313722673570629	1.00995547756496	-6.03888303997741	0.0191392198336057	"CHD1"	"CHD1"
"IRX4"	0.838474483407501	0.313729837074036	1.00994048946978	-6.03889786440004	0.0173339564056797	"IRX4"	"IRX4"
"L3MBTL"	0.838474483407501	0.313836082558643	1.00971822019719	-6.03911768089578	0.00823515178872658	"L3MBTL"	"L3MBTL"
"TRAV13-1"	0.838474483407501	0.313915977768799	1.00955110947255	-6.03928291599036	0.00742054813676196	"TRAV13-1"	"TRAV13-1"
"SP100"	0.838474483407501	0.314148170486246	1.00906560958714	-6.03976281312326	0.00849580899288127	"SP100"	"SP100"
"ARID4B"	0.838474483407501	0.314155704509349	1.00904986041787	-6.03977837671832	0.0190598505554219	"ARID4B"	"ARID4B"
"EFHD1"	0.838474483407501	0.314219734539598	1.0089160217401	-6.03991062865661	0.0261901552556303	"EFHD1"	"EFHD1"
"MTUS1"	0.838474483407501	0.314231704315888	1.00889100393738	-6.03993534793177	0.0236621451689165	"MTUS1"	"MTUS1"
"KLF9"	0.838474483407501	0.314281504079718	1.00878692517152	-6.04003817825462	0.0179940398885137	"KLF9"	"KLF9"
"MGC4294"	0.838474483407501	0.314429485289686	1.00847771704149	-6.04034361544169	0.0164599858879499	"MGC4294"	"MGC4294"
"SWAP70"	0.838474483407501	0.314465635237232	1.00840219603785	-6.04041820134776	0.0155221903270385	"SWAP70"	"SWAP70"
"PASK"	0.838474483407501	0.314491990140049	1.00834714152673	-6.04047257069222	0.0126279209280333	"PASK"	"PASK"
"EVI5"	0.838474483407501	0.314499203443458	1.00833207370968	-6.04048745047456	0.0116062653039559	"EVI5"	"EVI5"
"CYP3A7"	0.838474483407501	0.314592696606722	1.00813679722785	-6.04068027014823	0.0107049583203737	"CYP3A7"	"CYP3A7"
"BLOC1S1"	0.838474483407501	0.3146653678326	1.00798503747574	-6.04083009505758	0.0198460392918531	"BLOC1S1"	"BLOC1S1"
"WDR12"	0.838474483407501	0.314757836183157	1.00779196882422	-6.04102066993525	0.0236647310538513	"WDR12"	"WDR12"
"BCCIP"	0.838474483407501	0.314858342815019	1.00758215929302	-6.04122772848922	0.0125675981670562	"BCCIP"	"BCCIP"
"ZFAND3"	0.838474483407501	0.314914198847788	1.00746557791841	-6.04134276283104	0.0198867732778721	"ZFAND3"	"ZFAND3"
"KLK6"	0.838474483407501	0.314958709683551	-1.00737268576914	-6.04143441287176	-0.0419346305699155	"KLK6"	"KLK6"
"SP140"	0.838474483407501	0.31495890458834	-1.00737227903056	-6.04143481415322	-0.014258056276872	"SP140"	"SP140"
"APOL5"	0.838474483407501	0.314974347393808	-1.00734005262136	-6.04146660767952	-0.0197691881633424	"APOL5"	"APOL5"
"POU2F3"	0.838474483407501	0.315178969699247	-1.00691314070774	-6.04188769007079	-0.00675788561683222	"POU2F3"	"POU2F3"
"MLH3"	0.838474483407501	0.315235733119833	1.00679474536255	-6.0420044374233	0.0123743801196508	"MLH3"	"MLH3"
"B3GNT1"	0.838474483407501	0.3152636962914	1.00673642585271	-6.042061940165	0.0208529788300034	"B3GNT1"	"B3GNT1"
"DDX39"	0.838474483407501	0.315318659634165	1.00662180522769	-6.04217494591343	0.0207241451065731	"DDX39"	"DDX39"
"ATHL1"	0.838474483407501	0.315490723592843	1.00626306829625	-6.04252854633372	0.0260707933064203	"ATHL1"	"ATHL1"
"WBP5"	0.838474483407501	0.315492109818388	1.00626017867411	-6.04253139407481	0.0302722397083304	"WBP5"	"WBP5"
"BAX"	0.838474483407501	0.315513449634817	-1.00621569634824	-6.04257523066997	-0.0113679281026141	"BAX"	"BAX"
"RNF13"	0.838474483407501	0.315544783565052	1.00615038514389	-6.04263959030403	0.0299817310248962	"RNF13"	"RNF13"
"CEBPB"	0.838474483407501	0.315592478271285	1.00605098042231	-6.04273753878362	0.0415694731037191	"CEBPB"	"CEBPB"
"PDE3A"	0.838474483407501	0.31578403164569	-1.00565184732224	-6.04313072828297	-0.0118393141799995	"PDE3A"	"PDE3A"
"TYRO3"	0.838474483407501	0.315814266939517	1.00558886173045	-6.04319276183041	0.0141260181044174	"TYRO3"	"TYRO3"
"CYBB"	0.838474483407501	0.315831333101473	-1.00555331158613	-6.04322777292666	-0.0123032766822568	"CYBB"	"CYBB"
"TNFRSF1A"	0.838474483407501	0.315882747364326	1.00544621935298	-6.04333323391204	0.0317840641852539	"TNFRSF1A"	"TNFRSF1A"
"TNFAIP1"	0.838474483407501	0.315901881159171	1.00540636797038	-6.04337247543285	0.0147963674253269	"TNFAIP1"	"TNFAIP1"
"ARMCX5"	0.83885760729299	0.316116866748306	1.0049587111429	-6.04381317580277	0.0190020846879768	"ARMCX5"	"ARMCX5"
"SETDB1"	0.838900102352937	0.316203524895305	-1.00477832290977	-6.04399070593911	-0.0105104505518359	"SETDB1"	"SETDB1"
"KIAA0427"	0.838908240388048	0.316277237239351	-1.00462490848337	-6.04414166482236	-0.0133037072068997	"KIAA0427"	"KIAA0427"
"TUT1"	0.838938800805675	0.316359406316447	-1.00445392127469	-6.04430988833132	-0.0186622018617817	"TUT1"	"TUT1"
"RPS6"	0.83921850005712	0.316596520509201	1.00396067035762	-6.04479500791931	0.0215854829332409	"RPS6"	"RPS6"
"GBA3"	0.83921850005712	0.316625211097071	1.00390100403798	-6.04485367463717	0.0139044644515023	"GBA3"	"GBA3"
"SLC14A1"	0.83921850005712	0.316743402238162	-1.00365524576089	-6.04509527929128	-0.0377080269271652	"SLC14A1"	"SLC14A1"
"CYP7A1"	0.83921850005712	0.316792341988052	-1.00355350165991	-6.0451952866505	-0.00670538059627468	"CYP7A1"	"CYP7A1"
"NET1"	0.83921850005712	0.316844011174283	-1.00344609442447	-6.04530084958651	-0.0337656643603011	"NET1"	"NET1"
"KDM4D"	0.83921850005712	0.316888905621569	1.00335277956405	-6.04539255304938	0.00922208412707382	"KDM4D"	"KDM4D"
"ATP5G3"	0.839329448879193	0.317018451951938	-1.00308356142616	-6.04565707491082	-0.0217272917438995	"ATP5G3"	"ATP5G3"
"SPTBN5"	0.839329448879193	0.317259787073176	1.00258222194892	-6.04614948168904	0.0159810458497652	"SPTBN5"	"SPTBN5"
"GATM"	0.839329448879193	0.317301663565832	1.00249525512962	-6.0462348741607	0.0282426704384358	"GATM"	"GATM"
"PTRH2"	0.839329448879193	0.317307281623123	-1.00248358843101	-6.04624632910091	-0.0200965626461482	"PTRH2"	"PTRH2"
"STC1"	0.839329448879193	0.317340604973271	1.00241439053832	-6.04631426829301	0.0188127125108867	"STC1"	"STC1"
"ARPP19"	0.839329448879193	0.317382685705232	-1.00232701428524	-6.04640004855145	-0.0226767505539969	"ARPP19"	"ARPP19"
"SCARA3"	0.839329448879193	0.317484533692485	-1.00211556922352	-6.04660760077633	-0.0292582684924186	"SCARA3"	"SCARA3"
"CHST8"	0.839329448879193	0.317539497588678	-1.00200147812347	-6.04671957338253	-0.0225474895626711	"CHST8"	"CHST8"
"PNMA2"	0.839329448879193	0.317566923268566	-1.0019445542493	-6.04677543554994	-0.0174161874046495	"PNMA2"	"PNMA2"
"KCNK12"	0.839390624914073	0.31769617956619	1.00167631765936	-6.04703862688483	0.0138348250552101	"KCNK12"	"KCNK12"
"CRYL1"	0.839390624914073	0.317740669323809	-1.00158400783555	-6.04712918432122	-0.0207762773081387	"CRYL1"	"CRYL1"
"GPR22"	0.839390624914073	0.317802126283257	-1.00145650755314	-6.04725425058267	-0.0257146340802671	"GPR22"	"GPR22"
"TLR3"	0.83963318775293	0.317969033649748	1.00111031909975	-6.04759375069102	0.00976844101388763	"TLR3"	"TLR3"
"BOLA1"	0.83963318775293	0.318035375032647	-1.00097275141546	-6.04772862831189	-0.0135614195433349	"BOLA1"	"BOLA1"
"CHRNB2"	0.839704160760259	0.318171170382841	1.00069122074442	-6.04800459659949	0.0167314473190665	"CHRNB2"	"CHRNB2"
"TMEM57"	0.839704160760259	0.31828293927375	-1.00045956117649	-6.04823162148488	-0.00977742330911591	"TMEM57"	"TMEM57"
"PLSCR1"	0.839704160760259	0.318331973342925	1.00035794687614	-6.04833118642734	0.0337906507530281	"PLSCR1"	"PLSCR1"
"UROD"	0.839704160760259	0.318404683423399	-1.00020728730675	-6.04847878906762	-0.0149857865638243	"UROD"	"UROD"
"ITGA7"	0.839704160760259	0.31841581776029	-1.00018421830932	-6.04850138804503	-0.0175592420628635	"ITGA7"	"ITGA7"
"CHRNA9"	0.83986290264402	0.318546737979677	-0.999913007385854	-6.04876703447999	-0.0136102397349016	"CHRNA9"	"CHRNA9"
"SLC15A2"	0.840111517057706	0.318919591080665	0.999141017284393	-6.04952279507249	0.0144599520617028	"SLC15A2"	"SLC15A2"
"GTF2H4"	0.840111517057706	0.318975690494698	-0.999024915315837	-6.04963640624662	-0.0146035794250894	"GTF2H4"	"GTF2H4"
"C20orf12"	0.840111517057706	0.319082661694185	0.998803567663309	-6.04985296900285	0.0209179972001616	"C20orf12"	"C20orf12"
"SLC45A2"	0.840111517057706	0.319203140925943	-0.99855432741268	-6.05009676453559	-0.0104208948503963	"SLC45A2"	"SLC45A2"
"PPFIA2"	0.840111517057706	0.319212121276261	0.998535751883588	-6.05011493186551	0.0225212137958586	"PPFIA2"	"PPFIA2"
"HNF1A"	0.840111517057706	0.319248733129202	-0.998460025158422	-6.05018899102592	-0.0185493549081013	"HNF1A"	"HNF1A"
"CTRL"	0.840111517057706	0.319252506792774	0.998452220165117	-6.05019662383076	0.0196551088664461	"CTRL"	"CTRL"
"TTC4"	0.840111517057706	0.319292021148632	0.998370497061523	-6.0502765404675	0.0128874377158978	"TTC4"	"TTC4"
"ST7L"	0.840111517057706	0.319357287965639	0.998235527635729	-6.05040851225143	0.0164653112901699	"ST7L"	"ST7L"
"MAD1L1"	0.840111517057706	0.31945342757956	0.998036747494038	-6.05060284536408	0.0175099921587852	"MAD1L1"	"MAD1L1"
"KDM5B"	0.840111517057706	0.319463500858137	-0.998015922069166	-6.05062320267364	-0.0130377200088689	"KDM5B"	"KDM5B"
"FOXG1"	0.840111517057706	0.319510329952171	-0.997919113614272	-6.0507178295403	-0.0185600614687249	"FOXG1"	"FOXG1"
"RPP38"	0.840111517057706	0.319560734530498	-0.997814924112208	-6.05081966096819	-0.0175359609960608	"RPP38"	"RPP38"
"KLRD1"	0.840267243237687	0.319690728837715	-0.997546267504654	-6.05108218862668	-0.00795153246377278	"KLRD1"	"KLRD1"
"CHD4"	0.840401909267696	0.319873929231887	0.997167773142805	-6.05145192951772	0.0116582767927121	"CHD4"	"CHD4"
"SPA17"	0.840401909267696	0.319883505674946	-0.997147992017595	-6.05147124934344	-0.0213162866127118	"SPA17"	"SPA17"
"SNAP29"	0.841612311312423	0.320415095532081	0.99605054997212	-6.05254250436969	0.0234967391219985	"SNAP29"	"SNAP29"
"SDF2L1"	0.84184103075438	0.320573064511268	0.995724661649979	-6.05286039148794	0.0164430740473782	"SDF2L1"	"SDF2L1"
"RASL10A"	0.84205195419449	0.32072429379551	-0.995412776297901	-6.05316452299115	-0.0243029280265945	"RASL10A"	"RASL10A"
"FGFR2"	0.842199406897388	0.320876023678079	-0.995099955826324	-6.05346947161204	-0.0218821606927856	"FGFR2"	"FGFR2"
"RUNX3"	0.842199406897388	0.320982622007601	0.994880241000239	-6.05368360077563	0.0101623078828582	"RUNX3"	"RUNX3"
"CACNA1E"	0.842199406897388	0.321165088446363	-0.994504262277606	-6.0540499126464	-0.0131293255974692	"CACNA1E"	"CACNA1E"
"NAT8"	0.842199406897388	0.321170088300622	0.994493961875315	-6.05405994628407	0.0103564495606843	"NAT8"	"NAT8"
"SMTN"	0.842199406897388	0.321200155448068	0.994432021552025	-6.05412028027828	0.0140633876184424	"SMTN"	"SMTN"
"CYP26B1"	0.842199406897388	0.321222297384664	0.994386410129482	-6.05416470645858	0.0272548707786682	"CYP26B1"	"CYP26B1"
"IMP3"	0.842199406897388	0.321348322110432	0.994126844084938	-6.05441748910236	0.017701125965516	"IMP3"	"IMP3"
"FZD4"	0.842199406897388	0.321402935663147	0.99401438042085	-6.05452699339599	0.0170918171386044	"FZD4"	"FZD4"
"TSPO"	0.842199406897388	0.321543761172331	0.993724441664955	-6.05480924612615	0.0195082720414205	"TSPO"	"TSPO"
"TAAR5"	0.842199406897388	0.321555880861316	-0.99369949293401	-6.05483352967846	-0.0191084651437781	"TAAR5"	"TAAR5"
"VAMP8"	0.842199406897388	0.321560598810338	-0.993689781066508	-6.05484298244666	-0.0220762204780183	"VAMP8"	"VAMP8"
"NPHP4"	0.842322642423498	0.321742907123188	0.993314572347194	-6.05520811108031	0.0151789489621111	"NPHP4"	"NPHP4"
"SARS"	0.842322642423498	0.321749516297515	0.993300972633044	-6.05522134287041	0.018026546484649	"SARS"	"SARS"
"CAPN6"	0.842507144556367	0.321890940198083	0.993010008342483	-6.05550439249819	0.0072523922854999	"CAPN6"	"CAPN6"
"DEGS1"	0.842522817955773	0.322039852262769	0.992703728810657	-6.05580225206931	0.0161061319557322	"DEGS1"	"DEGS1"
"MRPS18C"	0.842522817955773	0.322079364799342	-0.992622475801859	-6.05588125607479	-0.00945849968287282	"MRPS18C"	"MRPS18C"
"USP25"	0.842522817955773	0.322117858012899	-0.992543325216064	-6.05595820969383	-0.0177204696834188	"USP25"	"USP25"
"DEPDC5"	0.842522817955773	0.322201543437651	0.992371270871048	-6.05612546740293	0.016942460289647	"DEPDC5"	"DEPDC5"
"ORC2L"	0.842522817955773	0.32235912049624	0.99204737759419	-6.05644025309176	0.0147791674631161	"ORC2L"	"ORC2L"
"FBXO9"	0.842522817955773	0.322370726486653	-0.992023526064975	-6.05646342991536	-0.0180537804304082	"FBXO9"	"FBXO9"
"EIF5A"	0.842522817955773	0.322492795118586	-0.991772696383502	-6.0567071307846	-0.0269977509513945	"EIF5A"	"EIF5A"
"FAIM3"	0.842522817955773	0.322729294967097	0.99128690805733	-6.05717893903049	0.012196705468808	"FAIM3"	"FAIM3"
"VPS13A"	0.842522817955773	0.322835825577516	-0.991068162649173	-6.0573913146205	-0.0196922836289816	"VPS13A"	"VPS13A"
"GDPD2"	0.842522817955773	0.322912140268439	0.990911490472125	-6.05754339601572	0.0189113033895413	"GDPD2"	"GDPD2"
"HS1BP3"	0.842522817955773	0.322965173396991	0.990802629092248	-6.05764905354003	0.0197148252178914	"HS1BP3"	"HS1BP3"
"ARID1A"	0.842522817955773	0.323006243899823	0.990718331524342	-6.05773086228391	0.0107313705210099	"ARID1A"	"ARID1A"
"CKAP2"	0.842522817955773	0.323027890420321	0.990673904684082	-6.05777397468094	0.0159965969316952	"CKAP2"	"CKAP2"
"GPX7"	0.842522817955773	0.323124119132369	-0.990476430666708	-6.05796558293029	-0.0118499401018552	"GPX7"	"GPX7"
"GNAZ"	0.842522817955773	0.323265095678129	-0.990187197917489	-6.05824615604419	-0.0217724923695598	"GNAZ"	"GNAZ"
"SNRPB"	0.842522817955773	0.323272300066494	0.990172419350026	-6.0582604899622	0.0206986482611203	"SNRPB"	"SNRPB"
"LACTB2"	0.842522817955773	0.323417996823819	0.98987359383433	-6.05855027913368	0.0158362884535568	"LACTB2"	"LACTB2"
"TIPARP"	0.842522817955773	0.323549196396306	0.98960457781512	-6.05881108615367	0.0311272175567152	"TIPARP"	"TIPARP"
"IK"	0.842522817955773	0.323557946771796	-0.989586638298469	-6.05882847575116	-0.0196138835666877	"IK"	"IK"
"TIMM8B"	0.842522817955773	0.323575446292425	0.98955076274294	-6.0588632506387	0.018361490810163	"TIMM8B"	"TIMM8B"
"ZHX3"	0.842522817955773	0.323660082919541	-0.989377268192286	-6.05903140473188	-0.0126680320433189	"ZHX3"	"ZHX3"
"MUPCDH"	0.842522817955773	0.323770960041404	-0.989150028949718	-6.05925160500249	-0.0111767463853396	"MUPCDH"	"MUPCDH"
"MYBPH"	0.842522817955773	0.323772832420512	-0.989146192005067	-6.0592553226638	-0.0175001447904742	"MYBPH"	"MYBPH"
"PGM3"	0.842522817955773	0.323849723657192	0.988988636375354	-6.05940796785611	0.0110917802564077	"PGM3"	"PGM3"
"KRT24"	0.842522817955773	0.323906475101319	0.988872364364322	-6.0595206006499	0.0109770272279675	"KRT24"	"KRT24"
"LASP1"	0.842522817955773	0.323975690712157	-0.988730573939708	-6.05965793540686	-0.0213768269049115	"LASP1"	"LASP1"
"TSC1"	0.842522817955773	0.324012599817519	0.988654972566218	-6.05973115308814	0.0160918867529218	"TSC1"	"TSC1"
"ISG15"	0.842522817955773	0.324064864522805	-0.988547927795134	-6.05983481328287	-0.0431342856345296	"ISG15"	"ISG15"
"AKAP8L"	0.842522817955773	0.324070974680041	0.988535414154743	-6.05984693053734	0.0215252098131617	"AKAP8L"	"AKAP8L"
"LAMB2"	0.842522817955773	0.324215067250605	0.988240356525999	-6.06013259781829	0.0155452633690558	"LAMB2"	"LAMB2"
"HOXD12"	0.842522817955773	0.324228658918656	-0.988212529376815	-6.06015953499788	-0.0102961359217673	"HOXD12"	"HOXD12"
"AGAP2"	0.842522817955773	0.324234301145787	-0.988200977885103	-6.0601707168285	-0.0132873615720461	"AGAP2"	"AGAP2"
"TPM4"	0.842522817955773	0.32427348973489	0.988120749613262	-6.06024837413168	0.0260661580061941	"TPM4"	"TPM4"
"MYH9"	0.842522817955773	0.324354062489501	0.987955818187769	-6.06040800060953	0.0197465272924876	"MYH9"	"MYH9"
"TMEM144"	0.842522817955773	0.324486017325844	0.987685766318873	-6.06066930940785	0.0608051021101722	"TMEM144"	"TMEM144"
"SNORA25"	0.842522817955773	0.324538420503586	0.987578540698083	-6.06077304392374	0.016424315007957	"SNORA25"	"SNORA25"
"ANKRD26"	0.842522817955773	0.324544880920337	0.987565322396775	-6.06078583108492	0.0116548613471933	"ANKRD26"	"ANKRD26"
"ZNF34"	0.842522817955773	0.324622233194402	0.987407069588981	-6.06093890901482	0.0144182425005773	"ZNF34"	"ZNF34"
"POLR2K"	0.842522817955773	0.324910723970727	-0.986817072547286	-6.06150939900672	-0.0212813148270277	"POLR2K"	"POLR2K"
"VRK3"	0.842522817955773	0.324913023967591	0.986812370167787	-6.06151394455533	0.0122673976851934	"VRK3"	"VRK3"
"BMP8A"	0.842522817955773	0.324941051903178	0.986755068369142	-6.06156933353641	0.00973890701837343	"BMP8A"	"BMP8A"
"ALDH1B1"	0.842522817955773	0.324994542970046	-0.986645717386414	-6.06167502538548	-0.0111017587254785	"ALDH1B1"	"ALDH1B1"
"MRPL39"	0.842522817955773	0.32503530394467	-0.986562398260444	-6.06175554867751	-0.0172434115791409	"MRPL39"	"MRPL39"
"NPR2"	0.842522817955773	0.325039778022522	0.986553253257049	-6.06176438640354	0.0103926960837216	"NPR2"	"NPR2"
"TFAP4"	0.842522817955773	0.325089646473545	-0.986451327859028	-6.06186288155913	-0.0212865714614739	"TFAP4"	"TFAP4"
"NRD1"	0.842628742924848	0.325212999438008	0.986199252559168	-6.06210643012643	0.016239938830013	"NRD1"	"NRD1"
"FAM192A"	0.842628742924848	0.32531153200575	0.985997943464751	-6.06230088544625	0.0168252509065427	"FAM192A"	"FAM192A"
"HDGF"	0.842628742924848	0.325371290017679	0.985875873031308	-6.06241878072091	0.0144213443612629	"HDGF"	"HDGF"
"DDX11"	0.842628742924848	0.325488356968059	0.985636777574341	-6.06264965654581	0.0214263768343831	"DDX11"	"DDX11"
"LPAL2"	0.842628742924848	0.325517834871395	0.985576581309986	-6.0627077746428	0.0204929379038208	"LPAL2"	"LPAL2"
"MAB21L1"	0.842628742924848	0.325556267161196	0.985498104827466	-6.06278353658824	0.0110072201979121	"MAB21L1"	"MAB21L1"
"HBD"	0.842768732461395	0.325681323222345	0.985242789683148	-6.06302997893213	0.0186133204867674	"HBD"	"HBD"
"SH2B1"	0.842780067021179	0.325765945106574	-0.985070061609338	-6.06319666844024	-0.0122847259951007	"SH2B1"	"SH2B1"
"CCND2"	0.842780067021179	0.325869328652966	0.984859077583339	-6.06340023720837	0.0147647436733246	"CCND2"	"CCND2"
"CCL2"	0.842780067021179	0.325945082786324	-0.984704507196545	-6.06354934764895	-0.0468780326169098	"CCL2"	"CCL2"
"MASP2"	0.842780067021179	0.326021378975682	-0.984548854566445	-6.06369947868394	-0.0094701135821989	"MASP2"	"MASP2"
"NELF"	0.842780067021179	0.326161105089269	0.984263859739225	-6.06397430274188	0.024013429164782	"NELF"	"NELF"
"CSGALNACT1"	0.842780067021179	0.326197535867304	-0.984189566201765	-6.06404593197763	-0.02331258737668	"CSGALNACT1"	"CSGALNACT1"
"LY6G6E"	0.842780067021179	0.326249970758983	0.98408264490124	-6.06414900948753	0.0176887777711319	"LY6G6E"	"LY6G6E"
"NCOR2"	0.842780067021179	0.326346394051551	-0.983886055115854	-6.06433850298487	-0.0110726326646889	"NCOR2"	"NCOR2"
"ITGA9"	0.842780067021179	0.326374057841401	-0.98382966063435	-6.06439285487867	-0.0222923901904812	"ITGA9"	"ITGA9"
"SPINT1"	0.842780067021179	0.326405544920512	0.983765475930377	-6.06445471108201	0.012639848599162	"SPINT1"	"SPINT1"
"MRPL42"	0.842780067021179	0.326466383856625	0.983641470537999	-6.06457420647228	0.019228654305585	"MRPL42"	"MRPL42"
"TNKS"	0.843179305283926	0.326692040725166	-0.983181655885222	-6.06501716773152	-0.0119781659811336	"TNKS"	"TNKS"
"CCKBR"	0.843392047902489	0.326982959225919	0.982589166056601	-6.0655876388617	0.0232556956478958	"CCKBR"	"CCKBR"
"NCRNA00185"	0.843392047902489	0.327008618576169	0.982536924319792	-6.06563792280142	0.0154153825508179	"NCRNA00185"	"NCRNA00185"
"PALB2"	0.843392047902489	0.327019746545062	-0.982514268912593	-6.06565972835771	-0.015300773600439	"PALB2"	"PALB2"
"PTTG1"	0.843392047902489	0.327135888494273	0.982277845871623	-6.0658872529734	0.0235903969153659	"PTTG1"	"PTTG1"
"L1CAM"	0.843392047902489	0.327149677277965	0.982249780537333	-6.06591425839181	0.0236291560584897	"L1CAM"	"L1CAM"
"PITPNM3"	0.843392047902489	0.327232330911029	-0.982081565685374	-6.06607610442343	-0.0168936006817675	"PITPNM3"	"PITPNM3"
"ARPC2"	0.843392047902489	0.327321942561655	0.981899221426055	-6.06625151389933	0.0158313160689554	"ARPC2"	"ARPC2"
"RIPK4"	0.843392047902489	0.327458184444844	0.98162205522716	-6.06651807733784	0.0146140726665608	"RIPK4"	"RIPK4"
"PDIA6"	0.843392047902489	0.327521200008523	0.981493883854868	-6.06664132042122	0.0169144857351655	"PDIA6"	"PDIA6"
"CXCR3"	0.843392047902489	0.327528962067039	-0.98147809722476	-6.06665649894073	-0.0126265206375047	"CXCR3"	"CXCR3"
"KLC2"	0.843392047902489	0.327581490565169	-0.98137127014209	-6.0667592046256	-0.0250832692459939	"KLC2"	"KLC2"
"EVC"	0.843392047902489	0.327715065370064	-0.981099669821524	-6.06702027672665	-0.0145676973571323	"EVC"	"EVC"
"SHMT2"	0.843392047902489	0.32775525688396	0.981017961778787	-6.06709880346425	0.0103233163555779	"SHMT2"	"SHMT2"
"ICAM1"	0.843392047902489	0.327768783247999	-0.980990464593145	-6.06712522858953	-0.0187963460368885	"ICAM1"	"ICAM1"
"CR1"	0.843512175206181	0.327886501115935	-0.980751192126165	-6.06735514133775	-0.00842532474621693	"CR1"	"CR1"
"C10orf88"	0.843788948797764	0.328103783359208	-0.980309693278698	-6.06777922409823	-0.0152552705774691	"C10orf88"	"C10orf88"
"PLXNA1"	0.843788948797764	0.328136199204048	0.980243843449691	-6.06784246010079	0.0168016063922047	"PLXNA1"	"PLXNA1"
"EIF3I"	0.844067323107514	0.328376203638585	-0.979756428555009	-6.06831039685779	-0.0209940977841017	"EIF3I"	"EIF3I"
"TEX15"	0.844067323107514	0.328424484379765	0.979658405356593	-6.06840447500247	0.0129754762105914	"TEX15"	"TEX15"
"GDF1"	0.844067323107514	0.328457692638301	0.979590988912649	-6.06846917278546	0.0290277587320567	"GDF1"	"GDF1"
"LARP6"	0.844136827123874	0.328664336308699	-0.97917157939683	-6.06887156998718	-0.0236352936596377	"LARP6"	"LARP6"
"SYNJ2BP"	0.844136827123874	0.328771768306604	0.978953600592418	-6.0690806396193	0.0190479405095394	"SYNJ2BP"	"SYNJ2BP"
"MSH5"	0.844136827123874	0.328787506099395	0.978921672622989	-6.06911125876652	0.0128742851449481	"MSH5"	"MSH5"
"NPC2"	0.844136827123874	0.328804939529233	-0.978886305803447	-6.0691451746406	-0.0206059815636318	"NPC2"	"NPC2"
"HIF3A"	0.844136827123874	0.328930723687483	-0.978631166505541	-6.06938981073619	-0.0147455564550228	"HIF3A"	"HIF3A"
"ZIC3"	0.844136827123874	0.328938328716732	0.978615742584798	-6.06940459768302	0.0116367090184255	"ZIC3"	"ZIC3"
"C1orf113"	0.844136827123874	0.329019542279097	-0.97845104615899	-6.0695624781188	-0.0170335828892352	"C1orf113"	"C1orf113"
"BZRPL1"	0.844136827123874	0.329057768611441	-0.978373534546558	-6.06963677279223	-0.0159497990526005	"BZRPL1"	"BZRPL1"
"ENAH"	0.844136827123874	0.329142829621743	0.978201077255198	-6.06980205173242	0.0241713525662278	"ENAH"	"ENAH"
"TCP11"	0.844136827123874	0.329271303795364	0.977940656921927	-6.07005157765899	0.0146198301831469	"TCP11"	"TCP11"
